ts,record_id,user_authority,user,partial,base_asset_value,base_asset_value_closed,liquidation_fee,fee_to_liquidator,fee_to_insurance_fund,liquidator,total_collateral,collateral,unrealized_pnl,margin_ratio
2022-04-28 22:09:53-04:00,16461,4ix593T9wKzayR8FqXFc2xZjNiEXM1MafowMVgP9c3AU,Go4gJoYfXXZjxNH4PFd9knsSCjDkgw5QQy7KzgUrUb2n,True,1017713893,254428473,1797920,898960,898960,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,71916809,151217815,-79301006,706
2022-04-28 22:14:44-04:00,16462,B2nFCBzpcf1ptxYz1qJhsvMi66FxVC9MRbmyE651zyvc,Hrkw5SLuHTpmqamJBBTiDQHoF6Cmj5tSf4BFvgbNqUVx,True,467243270,116810817,824213,412106,412107,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,32968522,108659707,-75691185,705
2022-04-28 22:20:38-04:00,16463,4ix593T9wKzayR8FqXFc2xZjNiEXM1MafowMVgP9c3AU,Go4gJoYfXXZjxNH4PFd9knsSCjDkgw5QQy7KzgUrUb2n,True,746026347,186506586,1321495,660747,660748,2py1FiYeL2f7J3HU36qiJz6TD6HCmiTN36RyxYtapQCZ,52859816,129671571,-76811755,708
2022-04-28 22:35:03-04:00,16464,8qq2gfbca7JXvq4gViBBVT2QAbM4MvBMEQLXgn8UUTvt,3o5jpBVYdFFEYrGRdCUkLrUC85wsuTKgy8iYwnpZyC1B,True,264088477,35270962,157819,78909,78910,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,11816606,113352147,-101535541,447
2022-04-28 22:35:40-04:00,16465,GNohZMtk1VAuhLAgNGT8J3HYCKDCiyjvLeAWr64d7Duy,6soTLVj9DzFht8DzvjRfNPAWhZuiDBS5fDE1fpeuDSSz,True,3001674592,750418648,4677785,2338892,2338893,2xTUy2RS74GJMMDnmFaegMzFLn19RVfYG4CibhBmjP1i,187111401,846674407,-659563006,623
2022-04-28 22:54:55-04:00,16466,5wcyw2KsaCSSXaDocVzV8Yz9yHNG1E8TajEoeoBqiENL,2vuppCGeADLpY3sGJVLbmM5aRW3r5aHDgCBLS7QZoCg5,True,26993591,6748397,41062,20531,20531,C4UnXuShCvjSMgBAgVNMy1oakxCNk1et27A82fywU112,1642502,8585502,-6943000,608
2022-04-28 22:54:55-04:00,16467,6NJFN855M3Q3RLTDNo57gTgAmwPD6G2E3WvMb1m5eNCN,3YpqNnonsvXaRT4nCC3G5FZx1jjVtbDPc36LiR6WK5jR,True,82994241,20748560,124902,62451,62451,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,4996080,28750216,-23754136,601
2022-04-28 22:57:04-04:00,16468,BWta2HTjCwDidjsgv1vPoD3gCHSGf679N1xijEj5jzD3,JEFa5ojXJ95W2NsV5j8qBENTm5n1uGfPDFwLRvebHDVn,True,341079475,85269868,519127,259563,259564,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,20765101,111240138,-90475037,608
2022-04-28 22:57:07-04:00,16469,HHp8dRc1YMWE93uyLdM98DkUhM8U8zm3JC59chrbbWrk,AdqFuGe28VeAwwjRPZCBGVy5ftf9zNNQkg413i66wyig,True,26097518,6524379,40372,20186,20186,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,1614884,9761291,-8146407,618
2022-04-28 22:57:16-04:00,16470,AQr9mVmcXCNQhBVCfx63MwR6c4WqDSC9K2BZqr7N8LCx,CB7TWUaL381ounsLw6neAUaKRxJL9P1HC9uGX5e1Uxod,True,167556203,9355363,47466,23733,23733,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,8501336,48691350,-40190014,507
2022-04-28 23:13:57-04:00,16471,7ueXVhSvXvttkeQ18w2cLh65naoEPvYF86RrdUK2Vc5Q,CKTehY1W6bw85cS4o7g2qXKjP4656Vwo37244BAEAiw1,True,57103274,14272586,86801,43400,43401,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,3472849,28931612,-25458763,608
2022-04-28 23:20:47-04:00,16472,5QxR9QPTADFys9VQNm473RgprTikCXC23vhsBc9ojyAQ,H9zdf8nJ4JCF7jrwGsxiuiFoa14gzDmYsZ5N5ig3UGna,True,280946429,70236607,488897,244448,244449,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,19555885,29237750,-9681865,696
2022-04-28 23:20:50-04:00,16473,B2nFCBzpcf1ptxYz1qJhsvMi66FxVC9MRbmyE651zyvc,Hrkw5SLuHTpmqamJBBTiDQHoF6Cmj5tSf4BFvgbNqUVx,True,342566051,85641512,609895,304947,304948,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,24395811,89048210,-64652399,712
2022-04-28 23:21:16-04:00,16474,Aegmcn7VWMa1hTYSqLiJAz2P9EmSHXZNJZgeCtPEnAhZ,5MPtSRLs5paUtdwhinwhZZV8jnR4LeyPbM94qLYMk75C,True,1022753339,255688334,1758186,879093,879093,A2p75MbAbeUdHkPLkAjgGeiwuu9WPrkMHzjCkDXF1Xr3,70327463,101304087,-30976624,687
2022-04-28 23:22:50-04:00,16475,5zSoXxVZYYQAtq3urfcUQmJkjFDBXkUJYSNFdq759Tof,3C459gJnmj4EYTG3tDFJEEf1aAT915sxRLs2THEdQqha,True,1047232379,261808094,1824894,912447,912447,GXyFXZMNk2NFyEzw6JetVqsujqcz2yCixH7n8EpDJYWD,72995794,275932098,-202936304,697
2022-04-28 23:22:52-04:00,16476,4ix593T9wKzayR8FqXFc2xZjNiEXM1MafowMVgP9c3AU,Go4gJoYfXXZjxNH4PFd9knsSCjDkgw5QQy7KzgUrUb2n,True,545869546,136467386,951949,475974,475975,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,38077969,109379787,-71301818,697
2022-04-28 23:33:49-04:00,16477,5QxR9QPTADFys9VQNm473RgprTikCXC23vhsBc9ojyAQ,H9zdf8nJ4JCF7jrwGsxiuiFoa14gzDmYsZ5N5ig3UGna,True,206084272,51521068,361035,180517,180518,C4UnXuShCvjSMgBAgVNMy1oakxCNk1et27A82fywU112,14441438,26334119,-11892681,700
2022-04-28 23:34:43-04:00,16478,B2nFCBzpcf1ptxYz1qJhsvMi66FxVC9MRbmyE651zyvc,Hrkw5SLuHTpmqamJBBTiDQHoF6Cmj5tSf4BFvgbNqUVx,True,250189746,62547436,426278,213139,213139,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,17051123,72285009,-55233886,681
2022-04-28 23:36:55-04:00,16479,5vp63gpRmA7mzAj8czoQsMsNHg1773XwYdwi4f5XC4nE,wqgmuTgVubuFucijWBVJU9tqMgGKHy61DVLEDC46q3H,True,396519622,99129905,619355,309677,309678,2py1FiYeL2f7J3HU36qiJz6TD6HCmiTN36RyxYtapQCZ,24774233,53328850,-28554617,624
2022-04-28 23:47:17-04:00,16480,D5VZNThkv6XD6bimPshD2J3PvbPXgCbivZuPfkVxgdjc,8C77LmMk4C3KvyEb1N3scdbAgwN7J45nAcv9tkL5namB,True,2613878872,653469718,4047905,2023952,2023953,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,161916206,728944568,-567028362,619
2022-04-28 23:53:40-04:00,16481,CLP8qmL8aN9ocJKYnbKSo4k46CU3LBsebspfREQcSGvo,F6tkkFJnvjYyPdSXDNzZMUfhd1o8dFiLyLPRZ5U1sXHE,True,27652173,6913043,43096,21548,21548,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,1723847,2774311,-1050464,623
2022-04-28 23:53:54-04:00,16482,7GpG8k6hM27vK1R5Sx1v5xUBuF6vybP41dcymjXDi5P7,7Aip6HDcbZ5mvoSucNupRS9enRdGx37F8L432K7V81do,True,27134054713,6783513678,41915441,20957720,20957721,GXyFXZMNk2NFyEzw6JetVqsujqcz2yCixH7n8EpDJYWD,1676617657,4790088717,-3113471060,617
2022-04-29 00:00:29-04:00,16483,DZnaFtxiEHUv3geRGsKufTnCUhkSMbN2M7W4Bwu2LgkM,A38xXBMxA13qQnVB1tcd5USxpfdaUGmkp31FeTmCyb52,True,4827129270,1206782317,8246699,4123349,4123350,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,329867989,495007731,-165139742,683
2022-04-29 00:00:30-04:00,16484,DmwHBt9RS9QZesz2k6NsiC9CXCvgaGSTWycWj8nCdkC6,EEN2iGeHGY9AbsrBTgs9CFNTfdiGWymzt6VGto8ZGyfF,True,392478177,98119544,666555,333277,333278,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,26662223,49955108,-23292885,679
2022-04-29 00:00:32-04:00,16485,GdmdwHEVufQPVY4wzW32ZKhGwJ6T7EEWYH8ZcSgNU5ee,Gxyre48jDULjD1eykxQvDMdjGLmymrBgG38zCjjJP3wf,True,758184330,189546082,1335328,667664,667664,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,53413137,114852387,-61439250,704
2022-04-29 00:04:55-04:00,16486,AQr9mVmcXCNQhBVCfx63MwR6c4WqDSC9K2BZqr7N8LCx,CB7TWUaL381ounsLw6neAUaKRxJL9P1HC9uGX5e1Uxod,True,157658520,9104131,45662,22831,22831,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,7907587,44393318,-36485731,501
2022-04-29 00:06:44-04:00,16487,DaHTFbsmuU4J1Erji8ZfqB1L2wSuY7DCxAuHoopwMHog,7tmPzHaeVyGdvMXWEuJzYRoSQfw4dH4Njyf6Rh3F7U9Z,True,147660847,36915211,228376,114188,114188,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,9135055,25080419,-15945364,618
2022-04-29 00:07:53-04:00,16488,12GjTFcAZ5rnnR9DwXDUMmjFoyuFa3txDF4PPA4YoAQq,Ebm7YVYTYyMtEBM4STgbyyLuSFTwnnuFDQ1Wysvtj2vR,True,150434085,37608521,234739,117369,117370,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,9389590,28279389,-18889799,624
2022-04-29 00:48:16-04:00,16489,Aegmcn7VWMa1hTYSqLiJAz2P9EmSHXZNJZgeCtPEnAhZ,5MPtSRLs5paUtdwhinwhZZV8jnR4LeyPbM94qLYMk75C,True,751524289,187881072,1331061,665530,665531,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,53242450,92091564,-38849114,708
2022-04-29 05:06:34-04:00,16490,AQr9mVmcXCNQhBVCfx63MwR6c4WqDSC9K2BZqr7N8LCx,CB7TWUaL381ounsLw6neAUaKRxJL9P1HC9uGX5e1Uxod,True,148024148,8233752,40762,20381,20381,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,7328167,43123081,-35794914,495
2022-04-29 05:06:43-04:00,16491,5UDGqNpkcMDjByBNi7WYMg8VJ81EzNJu48zsXbW9irSd,FmtUoQNiG25v8sn4pveM6wAWvja9u6FvZ2gdxWHSRjur,True,414917014,103729253,648100,324050,324050,A2p75MbAbeUdHkPLkAjgGeiwuu9WPrkMHzjCkDXF1Xr3,25924028,142137766,-116213738,624
2022-04-29 05:18:17-04:00,16492,JCxWCcMnPXMbwdMWxjhKYrWKiCpzSAmczM1F7jbrkTAi,8FrewhQHBn3GHwYeJMbt9F2Ydoy3EECZRxvPdbFHrn1k,True,1340742359,335185589,1008398,504199,504199,C4UnXuShCvjSMgBAgVNMy1oakxCNk1et27A82fywU112,40335928,92559011,-52223083,300
2022-04-29 05:18:18-04:00,16493,5XcrJqz4M3F7d5SruWRSWLH8zY6cDVwTXbqcA2Y5YLBS,6gJ1xLxAQ1HW4WRpBx7LhHiQuqqdMvLxSdeeNUS5NFsi,True,234619171,58654792,176564,88282,88282,C4UnXuShCvjSMgBAgVNMy1oakxCNk1et27A82fywU112,7062599,11688867,-4626268,301
2022-04-29 05:54:37-04:00,16494,DHfy6B2AYsqMCxPLBCXMDfQn3Gr2VwJaLFHUZKqpCjsb,EPZpYaY1gCAb8pMtri5veRowBmCrCpTHBMa3Rmgt6S29,True,19406451758,4851612939,14674334,7337167,7337167,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,586973367,943517011,-356543644,302
2022-04-29 06:00:36-04:00,16495,FU7X4DWnGTbxwXULBq3v9SACzYhQyFGqsXjUDzyFqiem,925BaEnWxTfEv4oQb9Xf1wyyEEWEr8kXeSdXTtRfShfw,True,89706915,22426728,139858,69929,69929,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,5594324,26837455,-21243131,623
2022-04-29 06:01:51-04:00,16496,J6ndjmic8buVqwa4URRRgv2iTc4ekbYUHdcpa3DUCufN,7qvvczUw8ngwdQae49BiQwQmdV2SSWsAVV2tmZYL7gw6,True,453929974,113482493,667065,333532,333533,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,26682600,201416576,-174733976,587
2022-04-29 06:15:25-04:00,16497,AXBfrbCpYAWKN5jgDVVMiKXscQ96YtotKV3DT6XSzm9o,Dh3SiHAqrQzPQnTLRMxtBn2EFyHNgyfnYGpgcuNGTvyL,True,462978947,115744736,722637,361318,361319,6UQfSsLooL4pQKQfLtXCutQS2BnF7A7F7ewJopDLmUpc,28905486,169352836,-140447350,624
2022-04-29 06:30:22-04:00,16498,6NJFN855M3Q3RLTDNo57gTgAmwPD6G2E3WvMb1m5eNCN,3YpqNnonsvXaRT4nCC3G5FZx1jjVtbDPc36LiR6WK5jR,True,61199971,15299992,95486,47743,47743,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,3819474,22681083,-18861609,624
2022-04-11 22:40:00-04:00,15475,3DEyi4Dnfxc7d91JbTpQjdAP1Ypgx5kaTSm4wwh8Zbm2,Cb2aqg5MyjopPzx5zd4zU81RUwJDeNTGV1jfiCLmgNTL,True,19273434,4818358,29948,14974,14974,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,1197935,4420157,-3222222,621
2022-04-12 07:15:41-04:00,15476,8K1GzGeaAuFdjuVZi6DqBcYiA1zSRioMkRvjotr8p7fz,5mqocPwTdjwAPiJf7vx9bo7AzvfQBT2t5bV9u2Jzb2e1,True,1359228415,339807103,2110371,1055185,1055186,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,84414858,130128434,-45713576,621
2022-04-12 07:32:18-04:00,15477,G3ZEAY19iDMjF7P57dgFUZiC4bpeFvMPKShenugL7E2Y,D6nUGgpWkQUZcUKZYawfedX67uqQ9Co1wEwtbHPMtc7X,True,175903168,43975792,273695,136847,136848,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,10947816,16832141,-5884325,622
2022-04-12 08:03:19-04:00,15478,8K1GzGeaAuFdjuVZi6DqBcYiA1zSRioMkRvjotr8p7fz,5mqocPwTdjwAPiJf7vx9bo7AzvfQBT2t5bV9u2Jzb2e1,True,1037067783,259266945,1616452,808226,808226,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,64658107,116603094,-51944987,623
2022-04-12 08:43:26-04:00,15479,G3ZEAY19iDMjF7P57dgFUZiC4bpeFvMPKShenugL7E2Y,D6nUGgpWkQUZcUKZYawfedX67uqQ9Co1wEwtbHPMtc7X,True,134214794,33553698,209639,104819,104820,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,8385576,15086440,-6700864,624
2022-04-12 08:44:38-04:00,15480,8K1GzGeaAuFdjuVZi6DqBcYiA1zSRioMkRvjotr8p7fz,5mqocPwTdjwAPiJf7vx9bo7AzvfQBT2t5bV9u2Jzb2e1,True,791391528,197847882,1236274,618137,618137,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,49450965,102007960,-52556995,624
2022-04-12 10:25:02-04:00,15481,niCk6QHFU1kyU56Mdq5RJzKrecdkNSn23ZA6wduFdWS,BQbUYSw1XsuE6LnVd4XjmxAyYgx4drE4FsetJBCdwVZW,True,145521053,36366228,225943,112971,112972,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,9041260,8908046,133214,621
2022-04-12 13:52:08-04:00,15482,FU7X4DWnGTbxwXULBq3v9SACzYhQyFGqsXjUDzyFqiem,925BaEnWxTfEv4oQb9Xf1wyyEEWEr8kXeSdXTtRfShfw,True,2466238610,616559652,4393276,2196638,2196638,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,175731063,191936833,-16205770,712
2022-04-12 14:14:04-04:00,15483,FoGtu9wcVbBmATBKtBMWvbRd558yzSDT5dPBTBJgzqFT,9rnvQvgQtkT7RSdDpZHnkTVd2V9CMRBSB7v79GDip4hS,True,394999702,98749925,606636,303318,303318,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,24265474,42219177,-17953703,614
2022-04-12 14:14:27-04:00,15484,niCk6QHFU1kyU56Mdq5RJzKrecdkNSn23ZA6wduFdWS,BQbUYSw1XsuE6LnVd4XjmxAyYgx4drE4FsetJBCdwVZW,True,106365885,26577728,150650,75325,75325,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,6029144,8718236,-2689092,566
2022-04-12 14:44:58-04:00,15485,niCk6QHFU1kyU56Mdq5RJzKrecdkNSn23ZA6wduFdWS,BQbUYSw1XsuE6LnVd4XjmxAyYgx4drE4FsetJBCdwVZW,True,78632734,19644602,118027,59013,59014,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,4724365,7897059,-3172694,600
2022-04-12 15:09:48-04:00,15486,AQr9mVmcXCNQhBVCfx63MwR6c4WqDSC9K2BZqr7N8LCx,CB7TWUaL381ounsLw6neAUaKRxJL9P1HC9uGX5e1Uxod,True,1116936369,115743072,723333,361666,361667,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,69802642,243455954,-173653312,624
2022-04-12 16:00:06-04:00,15487,D8BtQirMEk3W9Pq29B6KkKWrwPfmsUNpwz5npx7aGMLY,J7LMZwaSoh5hbGcwee6oPsnN4ZFD7Zp3LQWkJGNUHRfJ,True,729948934,182487233,1134712,567356,567356,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,45388500,196709675,-151321175,621
2022-04-13 02:30:06-04:00,15488,DmwHBt9RS9QZesz2k6NsiC9CXCvgaGSTWycWj8nCdkC6,EEN2iGeHGY9AbsrBTgs9CFNTfdiGWymzt6VGto8ZGyfF,True,1235963327,308990831,2158010,1079005,1079005,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,86320400,127794676,-41474276,698
2022-04-13 06:17:52-04:00,15489,niCk6QHFU1kyU56Mdq5RJzKrecdkNSn23ZA6wduFdWS,BQbUYSw1XsuE6LnVd4XjmxAyYgx4drE4FsetJBCdwVZW,True,73857284,18450671,114780,57390,57390,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,4594622,6967255,-2372633,622
2022-04-13 07:43:56-04:00,15490,6RuQVU9nu2Ecp177M9ggWczLACvQ8PfT31RTcmfwe9Hq,DZgsgqvMNLTXkBxySZC7Monak2JGsXRMJT4hBQzpf6Xm,True,6979508607,1744877151,10769103,5384551,5384552,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,430764156,589666308,-158902152,617
2022-04-13 08:56:44-04:00,15491,FU7X4DWnGTbxwXULBq3v9SACzYhQyFGqsXjUDzyFqiem,925BaEnWxTfEv4oQb9Xf1wyyEEWEr8kXeSdXTtRfShfw,True,2182638399,545659599,3858039,1929019,1929020,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,154321594,183081058,-28759464,707
2022-04-13 09:55:46-04:00,15492,DmwHBt9RS9QZesz2k6NsiC9CXCvgaGSTWycWj8nCdkC6,EEN2iGeHGY9AbsrBTgs9CFNTfdiGWymzt6VGto8ZGyfF,True,945606796,236401699,1636648,818324,818324,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,65465947,115344348,-49878401,692
2022-04-13 09:55:47-04:00,15493,7eeGop9Aw2FeAhtm9GaXzemxvSd4MK2EoHSRETn9GDPc,93ZvMtq5ur5uJtnCbuvnd9UJDc1WhFmQKxTjB49Hm1WL,True,10024556211,2506139052,17324421,8662210,8662211,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,692976874,2018181094,-1325204220,691
2022-04-13 10:17:08-04:00,15494,HDJrLBSkMZ34BjJKrxYvSjhMP1z3dvZeuCAEqHFHqSn7,DXYU9k5x6T9wDCJyPn9KLLSpBgw4FFxe8zg9YsCmfLvp,True,1034405412,258601353,1611123,805561,805562,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,64444953,99097020,-34652067,623
2022-04-13 10:25:53-04:00,15495,DmwHBt9RS9QZesz2k6NsiC9CXCvgaGSTWycWj8nCdkC6,EEN2iGeHGY9AbsrBTgs9CFNTfdiGWymzt6VGto8ZGyfF,True,721635100,180408775,1285559,642779,642780,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,51422385,101339793,-49917408,712
2022-04-13 11:24:19-04:00,15496,FncFHJooh1hy9Gc2y5sKdcYkZ5uHzsxHG4vHT9cVZGcK,BkFa4b5Jyv4ZJCCpwDYv355ezVFiZfAtn18AV7kstd2v,True,2471863290,617965822,3855535,1927767,1927768,2a35JJeTUW1pm6M3e8DHCjp8qr4vbc2cRPhuzZWyFzYd,154221423,252450172,-98228749,623
2022-04-13 15:06:47-04:00,15497,Af5aSkdtYSRqdSfK3mPBK3Grq33PDCLCASBdsMo5cmkm,9PvGthPurjNkCoTUVDBW9nNNmvAdrwK8tk4hknK7Wydg,True,1450218294,362554573,2252155,1126077,1126078,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,90086236,148660844,-58574608,621
2022-04-13 21:25:07-04:00,15498,FoGtu9wcVbBmATBKtBMWvbRd558yzSDT5dPBTBJgzqFT,9rnvQvgQtkT7RSdDpZHnkTVd2V9CMRBSB7v79GDip4hS,True,168519268,42129817,263171,131585,131586,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,10526841,18020435,-7493594,624
2022-04-13 21:42:06-04:00,15499,G3ZEAY19iDMjF7P57dgFUZiC4bpeFvMPKShenugL7E2Y,D6nUGgpWkQUZcUKZYawfedX67uqQ9Co1wEwtbHPMtc7X,True,102393367,25598341,159556,79778,79778,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,6382270,13140304,-6758034,623
2022-04-14 07:25:50-04:00,15500,CZ1snuuBhno2SqfAmMLzEEQhrsH2reAmZrGhFVsydvHD,F4Hj3jxxE8W8TbgpvjRLnrQ1Jdd28ZKTPNyu1h9BnLiH,True,6033997315,1508499328,9413504,4706752,4706752,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,376540196,448499792,-71959596,624
2022-04-14 10:03:34-04:00,15501,FU7X4DWnGTbxwXULBq3v9SACzYhQyFGqsXjUDzyFqiem,925BaEnWxTfEv4oQb9Xf1wyyEEWEr8kXeSdXTtRfShfw,True,2570414424,642603606,4085754,2042877,2042877,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,163430170,171328440,-7898270,635
2022-04-14 10:03:50-04:00,15502,CZ1snuuBhno2SqfAmMLzEEQhrsH2reAmZrGhFVsydvHD,F4Hj3jxxE8W8TbgpvjRLnrQ1Jdd28ZKTPNyu1h9BnLiH,True,4431425718,1107856429,6830628,3415314,3415314,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,273225150,421517022,-148291872,616
2022-04-14 10:04:30-04:00,15503,68RZsaAJib9kw5xnnt9QhvsAa1DGJzww1MKqACsMvxGr,3z8H2C111LCABJymwxJAG9boicBXcJXq3ft6jqmV9rSw,True,484966815,121241703,864373,432186,432187,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,34574934,49548264,-14973330,712
2022-04-14 11:36:34-04:00,15504,BTwSuuDHNhQAFAzBZRWev5j1ix2RTWvjZAxLpw8grAxu,31NCyUpSXxxJYLSrdK3c5bLomUtMejobMfYnq7j71GtM,True,502570085,125642521,784874,392437,392437,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,31394993,51832950,-20437957,624
2022-04-14 11:37:43-04:00,15505,G1itFhAuojgBizYvak692TxrGS2Ck3KcYEfNQXYNitbW,8u8JiQpfkpbpM9EjunnM6MY22FAGycwmW6DgFVGA5c48,True,720702403,180175600,1125870,562935,562935,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,45034837,74247872,-29213035,624
2022-04-14 11:42:41-04:00,15506,B3NyyoWNzyzvpWv1G6a9gZJMjD1sTQBdZojBaH18mNjY,BCj3EGFMhJ9wh4KvF9cqYsuNHug7kCbALFMLMtuh24bq,True,12692689154,3173172288,22611055,11305527,11305528,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,904442237,1985937568,-1081495331,712
2022-04-14 11:46:03-04:00,15507,CZ1snuuBhno2SqfAmMLzEEQhrsH2reAmZrGhFVsydvHD,F4Hj3jxxE8W8TbgpvjRLnrQ1Jdd28ZKTPNyu1h9BnLiH,True,3259017319,814754329,5046848,2523424,2523424,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,201873955,377783946,-175909991,619
2022-04-14 12:24:56-04:00,15508,Dy48VdeAJJ7hxEPgf9qhPfpaQC4wLuKGw8GftGHcqngN,BF2S2u5faPuQicjtGmGEYWAPxnhM6MsHz5Ye7cRnV3Kp,True,142433697,35608424,218198,109099,109099,gjBMZYVujDjD1ECG4i97M8Q3gV9ESnwwTSUGropkusj,8727940,14712611,-5984671,612
2022-04-14 12:42:17-04:00,15509,Grp3cwXwum32ANiJAd6vYAGz6UPrQi1bVpjYQkf3xTFR,Q5qL5kPYtYqt3UGkxZTieTqVHMqKG8SbAsYw2d8VXh6,True,25027254728,2836239236,17620580,8810290,8810290,DQCvC9mR68hJ3tJsUiddh6JwcBJAmntqGJR2nUsEq7yj,1554857458,2676066342,-1121208884,621
2022-04-14 12:50:09-04:00,15510,AQr9mVmcXCNQhBVCfx63MwR6c4WqDSC9K2BZqr7N8LCx,CB7TWUaL381ounsLw6neAUaKRxJL9P1HC9uGX5e1Uxod,True,993963528,86987707,543657,271828,271829,A9TwRM1BMxqb8DCC7YNAMV6zPenEJm3HTZBy7wJKK58U,62120903,235383293,-173262390,624
2022-04-14 14:55:02-04:00,15511,G1itFhAuojgBizYvak692TxrGS2Ck3KcYEfNQXYNitbW,8u8JiQpfkpbpM9EjunnM6MY22FAGycwmW6DgFVGA5c48,True,529560650,132390162,823003,411501,411502,3zqXX6kzhkbW3d4TwD2CNjMRwxTbREXySekvq37kfCNk,32920140,65800152,-32880012,621
2022-04-14 14:56:05-04:00,15512,7e33yGYb8MyqYa4UHZEguG4GHHpzTG7cE8vr5vSB75F3,HkWRSSSAmHf1HWxxTzxdoNN1w1QMKCkwNL4Fwg9eaXdT,True,19392939124,4848234781,29860464,14930232,14930232,68sueyVfmy5ToEGtLFGDkwebX47xAmzyXE29z8JrmcWv,1194418578,2460392798,-1265974220,615
