,user_position_pubkey,user_authority,position_index,market_index,quote_asset_amount,base_asset_amount,last_cumulative_funding_rate,entry_price
1365,42SEmX36wkwJAufPS8qFxEZrZFv1DbcvYYqsRBL7toLq,4L5xPR5ndqQDFv8hX3rqGRGtxBxSEvD12KwKKa1iqvGh,,,,,,
1366,CNdhCvdP6ajoYKwRnsc2W3eahwUW4MZb2hGjFc1tjEWx,DBpCYPg3XaURq987o1MQwphyzjmD7VTWAjfQDgPw95aD,,,,,,
1367,4uFg3jh3KVfCJcypKNjPpsrAVdXbHDzyDnQsjzr3h8V6,A9se6HETfGRz4AupDuPEUFP5Y2iyAZWNZwpYA48hUHMC,0.0,2.0,1002.37,0.2313788661973,203.28172074150228,4332.158837468177
1368,4uFg3jh3KVfCJcypKNjPpsrAVdXbHDzyDnQsjzr3h8V6,A9se6HETfGRz4AupDuPEUFP5Y2iyAZWNZwpYA48hUHMC,2.0,1.0,1001.0,-0.021585875912,3106.483065919803,46372.91551572039
1369,EEsNAewjiuesbRKpqAEoEP8zAu54RzkBGG3xXNwKzq5w,2UdYf5xckaKEJGKT385yV8ARtwBHeTjR8DG2pvTrF9G7,,,,,,
1370,64o6qu8Fjc6quUW84zyepMcv5K92KpUo2LzQgBhym55G,DdnecFqRS4yEsfzfKzfYZfdi23ECqCijskaSVHyeDwh,,,,,,
1371,vf8i3VBCVCZXRRT8acjgmATgZrGVydNLwYd8VFwGHRv,mecTYDoNEhMcSmKEpXdH6dJGfPDHACwtpJ9d12JusXk,0.0,4.0,9.14,-0.075893015452,-1.89053349814955,120.43268995920671
1372,4Gzu6iystzU5U7rXHgP2rDULQCLXpjgmXd7PoCkx62pz,5rd5mvpZYZsrHGtWGTPBdp8SpDByvfy3v54Nn6mQj8oC,,,,,,
1373,86pTnfj5cJhfiW7yhAmBk6ADAuKsznwTwnpft9z7igmY,HCUNAubMGdPXLrJ8Nis539ps652r14w6xKQaPVWBfWLj,,,,,,
1374,8baNRGHfYRcLdhbHNuH72ofAWM9UojqhTMLnbBayzGnW,25NUDrsdLhS3fcARLiTMbbmZHvvzvzPj9xAdoN8sJBN3,0.0,5.0,22.69,0.0413702886022,-4.12570190778302,548.4612451747166
1375,6XMbiWzXqPEgFHcUMgyCzwnjwXZUiWbMsvemQQ7fmAB3,FHizPC9DKF7wiXmAbroAKU5pzbtVnS5QU3oKwQKeA6BL,,,,,,
1376,7jvKYqZ5QU44VqsgRJiptmrvPf5A3XJ1EWkXUqxNGv1d,4DFa7jRrs71bUCbkpD19kWJG8RU6z58ymgG47NhuP6gC,,,,,,
1377,2f5UVLjutRnnVyCD64tPo5XCwhzAEoXU6YCmgNRH6uyk,FkZhhccPu4gveq1JHW6euEKoS7SC2VBgVPy1B99x9tim,0.0,0.0,0.02,0.0001297860148,1.23517233891622,154.09980829459911
1378,D7iMcivcx1WUyCyoRzhUXECCLHXSkbV56CAZY1WTq4KJ,CKrX2DZ4GHbUGvVC9tmGwq2aWaQN52rorze4LikgGhfx,,,,,,
1379,yREdixpE1bfULvdtyBY1FKjUS1NTjqU4Njq3LqA9x3r,C9cG4a3vXtZ7jgHqWWWNYM3EJjHKCj1ZjueJpL9A61wu,0.0,1.0,4880.16,0.1158073546892,5470.831710527672,42140.328764932194
1380,AFHr4NsAdRUHRQiQhg4EASXwJXvcstkzxsFfGq2CvZsE,8Cw1XqnsLrGe68DvXsXDea6Uw8xPerSJQmtaAytdM9GW,,,,,,
1381,6v5i97r463uJL1rEo7XVbt3K1hrJAosNx2pcW98pFbS1,6VogUEGs3tpxdhjGPKgfZ6UykP35NxKVjPJJFwstGLBu,,,,,,
1382,J2rXzqcMHNfvLAEorgjdRTQsLm5Po63N4KrK23jbpjo6,5bRZY9TorkEUpp8BVyyvHhz11ywN8TkXHEiLfZRe91Nb,,,,,,
1383,FPPomNWQzGTFbKjtq8JaUfWh2gBZhY9JiScZTf2E5MjW,BWYYwV4CdGLQMa8Jy7ThyVRW8qRCGLWtsHokJM9Wtx8K,0.0,0.0,0.04,0.0002261333833,1.66980524581613,176.88675336774125
1384,C2hEQdUE3nFGJB3e6pHx8JZguZfdW9FYDHi9PGXkakm,2BtRzBie97hsFBLgu4X4dTGCtv8We7npaXM9MmcqdWvf,0.0,1.0,500.0,0.0104817157799,1189.8764402795996,47702.11389997929
1385,C2hEQdUE3nFGJB3e6pHx8JZguZfdW9FYDHi9PGXkakm,2BtRzBie97hsFBLgu4X4dTGCtv8We7npaXM9MmcqdWvf,1.0,2.0,250.17,-0.0627000185238,15.37810100058324,3989.9509743372587
1386,G2yXLob77G35x8ZeDC1iWDWF8ayrKRMMxVA5MHc6PsQM,Egbh7AtsbhSx8vFC5LHBrHeAzhSH1XpMzRdKsEAm7rNJ,0.0,1.0,3473.62,-0.075188136767,3103.987453281236,46199.04348427169
1387,4FcgFoFrQAKRKcwHwKX9zNGik1nkEAVV1uyC9bvv74oq,FsqKoY2FTz4Y7QZwQri85mkLrDvTUHdz4bDJhxpBBM1N,,,,,,
1388,5muZdRhLUCJioxpWaACbUAD78YA6PLYn137HqenVBzPc,2jc7jdmabqgHEX1CDJzzemAjtEHrgEbtrgmRxLQNsskv,,,,,,
1389,Dn6LhktDrvxD1sRuYC589YMehsdYYqDhUcDGgAWFBP3x,4Uiq82DpT6x2U6LJ4gVq3Xwd7e6w5J6hAoGmWAtBH2an,,,,,,
1390,5VUCjf3Pphcyo1zvRKT6GXDjNqaj31o9d1R16jXScHgm,3nsc4r1KzfgzsNgQTeQXejZBX9VfojpWaGrVvaVpWmtB,0.0,0.0,9.5,0.0537672178033,1.99992877657437,176.68758749531077
1391,3fPgaW7f7tjT9va8qe53zJ45yGnfqfKswiVYqEokAwsg,6MPyZmURvG8UXetHVSk9FHRc3XTeeELnfk5nDEZkVCY4,,,,,,
1392,FLZqZcHwa15LVdeDcPnmSmzjta4jVwBxHUgFK655Tsci,DTYa6C5FBkLdrQUwhqEYkUNtyNk3ytbHTgEn9t9tNqm3,,,,,,
1393,SGGFiPjjhscwroiWMqY4jTAHFw8eakpsEv35wNoHUPY,6uZobpBuFcQeYgZ4dApFi6iy4DB9GLHP1AAsQcCj6212,0.0,1.0,70.0,0.001675318964,5611.660752929981,41783.08817854461
1394,SGGFiPjjhscwroiWMqY4jTAHFw8eakpsEv35wNoHUPY,6uZobpBuFcQeYgZ4dApFi6iy4DB9GLHP1AAsQcCj6212,1.0,4.0,10.0,0.111698160167,-2.83549510405331,89.5269893886255
1395,DBm4EUaPb827RxkmySJDf5BNaXsdZwkFtncmu6oc9HcW,3PBNzrRymM8BN7xJbVUoe5JriYxUkLC6eJmfJCWNgwpF,,,,,,
1396,Gj96nhxiQ9HWKrYq6rjgJCvy29y27r5fALC7dTy2WdwU,BE7LjriruhmTwUdT6tzUjeY8VvVg8HqkAXTHnnthbR44,3.0,1.0,0.0,-3.98583e-08,1792.9991584808547,0.0
1397,HVkSC9frauaXrhMLeWAuEo5bu6wNV254w8cY6LYx7rFf,Gub4rMMBTyffaNnydb2kayHKg76oitmeHZKb3hnpkntk,0.0,0.0,4.8,0.0266212341259,1.65353326495365,180.30719302115463
1398,HVkSC9frauaXrhMLeWAuEo5bu6wNV254w8cY6LYx7rFf,Gub4rMMBTyffaNnydb2kayHKg76oitmeHZKb3hnpkntk,1.0,5.0,7.29,0.0138018117538,-1.84158459560816,528.191525144724
1399,BVsndCbiGx2nqisNZ7zcugmpYmV2jNQCqrm6zFDqxGbj,3oVAq5hD1Dz4GF1cktEo3zk2knTpTt2m6eeCdLisaj5p,,,,,,
1400,Ct8S39obLqzSqrM6SJFmzsqUE31WTrmZQej7JRZPNgAN,27KBamARViogjYwq7R4RTJgrmSKDmBLvgQQR1oSyP37R,0.0,2.0,2013.99,0.4958593941699,203.55264672696475,4061.615094277979
1401,Ct8S39obLqzSqrM6SJFmzsqUE31WTrmZQej7JRZPNgAN,27KBamARViogjYwq7R4RTJgrmSKDmBLvgQQR1oSyP37R,1.0,1.0,1001.32,-0.0197664921082,3106.3061463652193,50657.4456670847
1402,8LLnY9REHJT3717d7ipa2nkL6ST1NoaUFH2YKMCiXFQF,8TR5iBThBdZZiCcQip9Rz7FkFE3oCTag4nKK37YiyLYr,,,,,,
1403,D6dtmxaPmcRSWSRgb1wX4G2eMgeEw2oweCW8YJTHxuDc,DZSNYptWi3UbyYo4heSHfJFmCWjUNk1iDb75nJfPCPWp,0.0,0.0,0.02,0.0001259962687,1.23719432309122,158.73485942365846
1404,9Mgvkj5DEQQm6x2JWEvEzYiYCbbp94d1ASMtVJDjKLAp,51RJNSZw9SjfniVHU1TL9L1Jmcu2BJSci4GztFdBiLML,,,,,,
1405,H7CuaZqUvnFprLTTAq1RCRUeKoii8mjTq2GFfhHceFzC,5HihJQR6pxLsbTdthgiUvpReZmPtQVFeRWwLY4ZJmhRP,0.0,2.0,2011.77,0.492702452863,203.82933369179807,4083.1337216001016
1406,H7CuaZqUvnFprLTTAq1RCRUeKoii8mjTq2GFfhHceFzC,5HihJQR6pxLsbTdthgiUvpReZmPtQVFeRWwLY4ZJmhRP,1.0,1.0,1003.69,-0.0198069384969,3105.04065310484,50673.65661568992
1407,FBzoHRwqGRjnMvPEpiZVjtGZYJmAbneE4dpToXPzy8bv,J2gTwrYpzezkRupgBtgudQn5D33x6WjeBhTHnrA1qgqa,0.0,0.0,75597.11,439.5409860238606,4.692114266703,171.99103702219065
1408,6WTyrLTguQTXJVScsQLaNCXdG466C3dTbQ6aAf9PJxEM,Esax4iEe5Z8CZRnCeCLdtYG44m2B8236eMjwhUafZyoz,,,,,,
1409,3P3NYSRBDfXmJbiqBSkEThgpEQWWcdiBuhmT5qJQwVkt,Eu7qycf5roJNB2R5AVbQxmakLTNW71QX1qLmisaczXna,,,,,,
1410,AVTZxfJZjCAVWtQkvsQBunAutdeRgH6sZ7PGMSxQyHFX,6ib1Zr1VA2QQAzTV1D8iQeJk923ciJwWhHnQc5RYZohU,,,,,,
1411,95bgUqtN9AnZNZPbwN6NFq8s3uwm51yiroasDgH2ebN6,AQrU87G8RwHBnDS8i8RvkUy7maj9oD4AxBED1jtsMwSQ,0.0,6.0,66.02,-31.4072480557219,0.00241539522079,2.102062552022039
1412,7pFb53PVshXDRLH9xCGLrkhhY6RhLJ11QhzUL1LmEPwX,C5QRcjEcUayuH5Z88iCvuUEbDABe7su84zVWCgzve2FB,,,,,,
1413,HwB4Y4e9hrws9Lyqhw4U2NZ7G8S75gDqpN6CUjZbEEtF,A6qSDpjhCZMoTnGA6gzxNvu7M1a2U6Werf8gmMo8kRDg,,,,,,
1414,2ypCAiwqsGMCdBKbRLcr137yhwodUnQET9fBw4uh2QVK,suSYWBdzisWQK5KsWrM39sTNX1zgR6cHPcHjm6fFu8g,,,,,,
1415,HEvRK6CPti7aoTaYExEQAyr9ZyTQ6u4jg5Y2btc7ovdd,BMn3FQ6axnUt5K3esCEgoVi8GZAcPCg3YrjcwAFVvTah,0.0,5.0,0.0,4.3538683e-06,-5.45954132129114,0.0
1416,HEvRK6CPti7aoTaYExEQAyr9ZyTQ6u4jg5Y2btc7ovdd,BMn3FQ6axnUt5K3esCEgoVi8GZAcPCg3YrjcwAFVvTah,1.0,3.0,0.01,8.54883419e-05,-0.00874501553432,116.97501411008183
1417,HEvRK6CPti7aoTaYExEQAyr9ZyTQ6u4jg5Y2btc7ovdd,BMn3FQ6axnUt5K3esCEgoVi8GZAcPCg3YrjcwAFVvTah,2.0,4.0,0.0,2.01329755e-05,-3.08123899431575,0.0
1418,HEvRK6CPti7aoTaYExEQAyr9ZyTQ6u4jg5Y2btc7ovdd,BMn3FQ6axnUt5K3esCEgoVi8GZAcPCg3YrjcwAFVvTah,3.0,2.0,0.14,3.8410404e-05,199.85262811048565,3644.84580792225
1419,2A7Uq1EJopUhzSuCTgs1Si2PJRXroX8JMmMaJ1Pxa25G,5LX4Gy4ymceNqTjyHxBqv8Zb6ucMofRa7QgpwQXjuRP,0.0,0.0,184.31,-1.0221974984277,-4.72668419872308,180.30762184753698
1420,7KDJCvW6FQ48GjUu1RRvBNCUjcDBw8fYwb85oat1fJp1,98wDipFj4he5R4N9NJFdFxNk6S5oBVTgCJnxKmfiyo4i,,,,,,
1421,3ZSdmQcP9YjojAiNhkjyAouxoMi7XZfrEuzrL3J9cWht,2qhNaXnvUwQksdG8uiRfZZb2Vs2ASeyvGSPCZz5peJaK,,,,,,
1422,BM6AdEg7Zrp6AoxCSRJB7ph2jzPmJ13GUEuothg1K6As,EM3W7oNWtAEmRxWyhqhEX62s1d4LhXN3gSab9oVvohwU,,,,,,
1423,3uzo9TpjupwP5f8y58a5EiWBNvnC8k6kWDZp1w1csmXL,4qyJyZ9V6JL43zYw8mbk68kt69yAftty2KBYir6eFVek,,,,,,
1424,EESzw7ZdoHfCNQZkK6uivTyMzswM7HACTr2GXV8pB1pb,gRV31wGMzVC3CQnv2PMLQxKF8EDJEqY14LvWAQVXVuN,2.0,0.0,98.0,0.5134035933305,4.72427080284049,190.88296473397133
1425,ACMVGkpaeEMg7GbFL2UtYaZG9VHpvrtWyWgfBF9kLWaU,EwbEdSe6MwWszgAhuuBUeVj3TsKyKk6KGUQkUWosfHSa,,,,,,
1426,FkYVcQvYd5ENc8JkuZhoYVohNLjc7YdhN53J5p1SVgLR,2xpuJ29wcGUJYkfrj5B991qem59zS11TZyD8rsMVvXpC,,,,,,
1427,B6hHFMr7tzGfy5qAA2JyU9KfuNop5H7aVsU3UcSskhcM,3LY53BdS3BmLcJsoxjJXL8EQECDqvQPMd6szaQw2A5UJ,,,,,,
1428,6MqUMdQ5YewbCrbhUM3dZEQwuRbYNX4fcU8dnXvY7qC2,6j3GctGpLRfUZaubooLVGqeC99x5UY7iGtMjRMkc5DCF,,,,,,
1429,94trqiX5yoDuyH8ky4WnTkbYiW4XrELCxFgkQFCTiati,GPcKkfPEeVJ3qxp6B4YGjMsfzFvv1nN3raRMVKRuBKpb,,,,,,
1430,4tjyRwoHngdePH1bRCBtX3yPDCcD3RmDeGWU4C5ddEZX,9VuiQANHKDPw9Rp2mDnYRpgbHVoHje8PwX6SvdquuTyq,,,,,,
1431,7fyN2vBHn3PAGg9CwRtQQtx5dQKbKZ95hmdgfEGLcaso,FXAFvXVBWGTQY3BZVKSpinfjg9tXB3yVY4sFK2wZZ2ZU,,,,,,
1432,2wUNzyfQFCvjLaYizvt9eFz2sgKaAzYUiodUoWzQWs5M,D5ioisLKxc495BJvstEsGfpsyDewRCrQ1DkbsEy93vgm,,,,,,
1433,ArUbmetkrXpDJbcRj6zGKNUnyBxXZhScvn6B9ceGZo1R,9nACXixULXiQF4e4Djc92J1f8X38t8ZV5a1nnxVcEwwo,1.0,0.0,398.75,2.0291262469174,-1.16238684310005,196.51315466732117
1434,7FVhyNsmwmSKF8H73YfLmx6ASLw9G13r3LXDnRqKjWKL,2pMGfXreJV4ZGoQtRyvhdE8TFccLhkguLb7JsjGnyr7p,0.0,0.0,15.0,0.0752768710431,-2.36563022807484,199.2643927961844
1435,7FVhyNsmwmSKF8H73YfLmx6ASLw9G13r3LXDnRqKjWKL,2pMGfXreJV4ZGoQtRyvhdE8TFccLhkguLb7JsjGnyr7p,1.0,2.0,10.0,0.0023700664938,-1.39785265718749,4219.290904352094
1436,6WZLHAHFGbG4NF3BFxhwZf5eQvwpQcjMVXnmdhfiu1YN,AVa97bqNLjLi3BYd6amvBaF3Pzup4ZJHCchaP39s21ru,0.0,1.0,794.0,-0.0165480510122,1438.8703952650794,47981.481288317635
1437,7DdWF6gCTXdokiDwTA6XnDqLq7TbTcgkTC3izXbmSnJk,BrRCXPv5dWxReU4SCDsNqeTJ5tcNBfCFhK1aNkLs3H8R,0.0,0.0,1.0,0.005535995056,1.15402884415378,180.63599946972207
1438,UX2mjeZBkJE26NhZFtCKCigYNCZRXkXj7N23xdpE8a8,E6GPUQMPYnX93NyionBoYnr4xM5jf7vwBj8VXgCEzRqb,,,,,,
1439,H1ogoXskHyRSnGjZJjSYJ3Nsw3SqUon8qmw9ge1cYEm7,9GhbBdKAH6KQ42BgeMW3xH6hyBQTyE6GxDnDroTjEpSS,,,,,,
1440,7U34dU59gxjaMz7T4szCQZs1sDCzRDY3khUm5JQLg3Vi,HrzTdKvLA7WJULpJ4SMZyHwoZS3ZwnUH932xs5j5A66q,0.0,0.0,52.49,-0.3029851309382,-2.90624441272765,173.24282494478717
1441,7T3gq1VweukQBpjqQX8x94ZW7gn8uxtnaSYZm5mF6vR9,HnbVf59AVDiZQrmjRZA3k8oXn2YNV3PyGhMHchKyacPU,,,,,,
1442,AAZijsAtJ87AtHwhBWcyEqhrM2wG4HLZV1GsZ1mM8twJ,7GXMaWJBg1qiGyN2AAi64gAa6LZA3HDrH2hE5gNjopaq,0.0,0.0,991.93,-6.4231801066554,-2.4182136056819,154.4297347309642
1443,AAZijsAtJ87AtHwhBWcyEqhrM2wG4HLZV1GsZ1mM8twJ,7GXMaWJBg1qiGyN2AAi64gAa6LZA3HDrH2hE5gNjopaq,1.0,3.0,783.82,10.1009025673124,0.08859712020732,77.5990061062984
1444,5Jhf3vkHzNMxr4hWTmmL58r7KZpygFazLBbvrxDBovdw,8TVXn43KfWYTJAGcMhHcVRp5d2mhwgJHeDsu8N8piS6V,,,,,,
1445,2X5fHLCLYTocgNf18tffSM4N94TNQdhoTsKajEjZj4nN,9WgJE6HMhiYTJHCjHCypP6izujm6YAodfCR2ptcRt2zd,,,,,,
1446,5zcXVLWpkkwPjcD5JKzprN7qUX3qGa5HbTyNCpGrkKTr,6TyxeA3BtnkvPxs6TZorxfNYUSEfnm2vx3fpu3czr4Ev,,,,,,
1447,6Aj3yU9WWkxEY3pw5Xzr6ABkFEQqFhvreywdV2vJW3Rh,3spEsdMNFZfmEBLibJjXUyzrG4jYTfJHtq9aKSbSLJi8,,,,,,
1448,3BV665W1qTDQFBgtocGHPnDmBfoiwDMg1WWo8SZfyZ4U,73pg1e1jSYFZKVzogbEoc6n8WEdMzrDTZMPVrirmbkKF,0.0,1.0,13.37,0.0002886713439,5278.386405158402,46315.64678145387
1449,9HtcyKJpXih4D4JoiaWUAN75w1bNuxQ1F7Z4ELt8vvJQ,FmyYKWrPgrgmXpo2nkr448ciRUKrrB3AqesKMWFDaM54,,,,,,
1450,AiXUcGAFFm4tc7vKBscSNjZawV5YJqbv7D1KpxD3Zufg,CEbGTNX6WpaoKp4RBGSn9LzYM6yAYyeiMrgVYgJxA4zb,0.0,0.0,49.14,0.2502524204067,4.54673664157803,196.36173716178124
1451,Ngvki2zPdTJj63rPx1TLuemxE7DZAs1maaCbGi3NdWy,69RLYRAwbfnHJ3mW1rEqiW6VpfkXSm4AVZWMEPUEDJ7P,,,,,,
1452,BVQzSYxgF1v6ftSLe5mftqgvretxPcNCrtN8RrHKDn5x,GbPWktFegZQEz5CDL2kphHexVrQgy3hTmXa8mCEZtdps,,,,,,
1453,Dp32HNMHCFVEyE3fZdLKrAR7TS1qVt1So5q9GZckJDp3,8iSTeV8Q9zBmgBkb8etNsxApmdP2aZm1iMTCBAVD3Q63,,,,,,
1454,5pxH5pbtCcCmeKbQf1oKFAifxBYgB2gnUCSnjdDFPMGv,D8ynraFMWGghJ7QDys3q6XUNVECRp4LeVYiZDbrCtX2n,0.0,0.0,14.87,0.0845353136386,3.0510215754658,175.9028193066306
1455,GHBBPQCboZkMK69k4Rzy52LLcxpPXZN2ovub124CPxLw,HEPnz2upawTZ3VDD6UhzFU5kLp1vuwHqiAfpQL2Vt6S5,,,,,,
1456,8y9oAbtHbzt3K1oNGdK3yrkbD1XYbFEH8Cd5ECjD43Py,Bxoz6dbN8fKPwjXsUrQgwphcvuNvEtBQVHXhuk7qir7u,,,,,,
1457,8iNqdeuaegF3ab9R2RWgE5f5Xm5AXyayGM5ks5pUzbUN,2pj53AmKNnmDG66nDGaeYP867KkVJnDp7GPHvszdBtcB,0.0,0.0,1.26,-0.007483862854,-4.85076170316054,168.36225149777445
1458,Fya32LkUS7a1peTn8DkTTv6pRrH7mzum7u89GiiPbDZY,FA7K2sk13oMeW1SAa4Z13dt37LjvqQbXWf5Lia64R3pv,,,,,,
1459,D4eBQJ3arTAXGKtpHkAtsGExQXtADkZ573DSvb6Yh45U,6MMTJL3y6YhopzXUFX1xArETsvJssvc6evUtiS2JGYjJ,,,,,,
1460,D2Tqv1JPng6nVSPoezm4YNLRCZgHkQfnNUEv12gnF7B1,48CjwcXuKCqTnTCp2cXipTa5u5dL6UajCWa3Kz6mKtuT,,,,,,
1461,B4hwtpJZnTqbf7NZo7Ec4RWqVYn9oh7dTbfoq3tnppK1,2SK6nne6iUMb7EeKTiLhHqqoKzJi7LPa3A1r52GSd7RN,,,,,,
1462,4Y9ceDvXowz8e8DGscD7GZjaNtwZhFD65VXAb7ozoHPi,AaBBfmZzaq9AB7YwwWo8Vqa1WrRXRX9iviWvpNokHyCp,,,,,,
1463,DnSHHVAxeTzLNQ8Ukv6x5AgJAKMGqMzmCbdF96HWJp7g,6Jy3uuZ1m1vWUMCSzkqKaLoqpjRRvvU26ahuSDgAHEjU,,,,,,
1464,GD1MVrjq4MJWfKYz6hjiq1DG5cBZkUNLULGr8kzGw3Uv,9pHNCwEB2paP66zD9k663JzZmM4Hv1Lkid5uXgxbAgPU,,,,,,
1465,GFTwY9ohM4CBzKc9SsBZi1kRfAnCFUPJA8D9d9HsB6nr,EgpHWZJeo8dWCse7KxjvpzbWZDaLdaTie2YhFftzj2u,,,,,,
1466,DJXHNj1Ch2oAY332hLJ1czFDLHyV4GtjCFLFBWd4gbh9,FXt7vjnjBV3J6QzBVcbMHMhqVSZfsbo63NkqqZrQFwLg,,,,,,
1467,6g7gbhFQCJFesF2VeLeqKo83ez7nLYwF2jTkx4GPSjwf,AufCDvXoVT94LzxTT91Zb8aCtv3pXkSBsGHBkbRDbCH,,,,,,
1468,5cLD9xMbJbMC2QX4bMTz8ENFisf5dh4Qm1tairs3dmb2,6tvV5vzqREJ6b4QKrUuPUHfwXzfnXxHG1Rbjtk17NfDr,,,,,,
1469,GuE1KGfgjjM1gem9TVypBysT6gfwxYoZvyaeAptGuU5e,FaZATV3HA4ui3BEqw6e8T4rHbec65NYy9BgPdcqDxJRU,,,,,,
1470,G24RxTNrbW28kiVW5Z3X4YzqdMnkhM4Dn3ZJ1j1pxLDK,BEWTocdwGDiXAds9m1G5RESgvW7bLMSizcMTWBUtF181,,,,,,
1471,Ce7NW9CpB9qGYLf8XUDW49ERutoxtjZSjs54xrzF1fYN,CcfycMNGUqZLA6EEqtDdftSbQhTL11SYn3LxQqJ23Xgh,0.0,0.0,12.68,0.0721928646809,1.30897622504122,175.6406267578787
1472,EQRQSABuzzzhXb6CkWmDNSxdRt6LZhj8ArN33Yicfk9F,97LM8V5pm81YG2gg5iA2qst1oJBHZb5Gj9Pagcb5AH59,,,,,,
1473,GPrZtQLjFq61LbZA9KCMmb6e5tKyTWKyC1rhYb28e3kb,DVTGyerVEvyPKqHDw7B8qRK7yJaJYgxoaALwWkiXF5as,,,,,,
1474,F7yFNuLDaS73XGVyAKMhMYCYbZehKmC8uEG68rZqdFL3,9dvxqJqDhhFW6tMHquhdWCvYcEkSj5XPXd818mnDRKRA,0.0,0.0,8.64,0.0475409303959,1.21067638404542,181.7381344464627
1475,CLbP41g9E12ZWF1nXEpx7cJ1Pc8nkUKLJ65oZSgg8EJ2,CNfriTQ8TeyyVFFstv85JRZyQj4T6xnMYS8HDN1c7Vpp,0.0,2.0,2011.37,0.495286454931,202.76660585764392,4061.023635867875
1476,CLbP41g9E12ZWF1nXEpx7cJ1Pc8nkUKLJ65oZSgg8EJ2,CNfriTQ8TeyyVFFstv85JRZyQj4T6xnMYS8HDN1c7Vpp,1.0,1.0,1004.55,-0.0197556024449,3108.34246988614,50848.86693796216
1477,Ab43faMukUuphDYDJkx16BDzX59SksnoyC1uhC87MkiH,Dx4KfUETjHBCWzzZKXVnEWXJSiP8JUkcb2ndaF1pas6t,0.0,1.0,59.0,-0.0012215911721,951.025514290083,48297.66402009512
1478,Ab43faMukUuphDYDJkx16BDzX59SksnoyC1uhC87MkiH,Dx4KfUETjHBCWzzZKXVnEWXJSiP8JUkcb2ndaF1pas6t,1.0,2.0,59.0,0.0146154138966,13.45304790913741,4036.834017661671
1479,2Z7cuCJHqLPHu7MnNPNbizpaSzRwBZKj4DWxSoqAsL66,FfLzRRjWqqBpyRaDA8T5NodiEN4eYbt262okuFc4tkFd,,,,,,
1480,9BjYJYXGG1Lms5Ywiz179uzobbvLkmgJKP9FaSHufj8P,5fcgFzTaR8mmyyeBiDEXciYLNe9aHA1cE3Jk6XyRssDH,,,,,,
1481,JD6xBP44QAFmAfqVGQrAADFc1TkgeUXMWoztBqYxnvH2,C7rUdW1an95QpdK5XrMfE83f6QR5h2i6CRFTRuGpo5di,,,,,,
1482,E1e3tAMoAj9i1Yc6TgcbtzL4vzJ9BfnZ3GdtU2RR4SBf,CUpCJFePUgDX4r8C5Qa1PcqCyUiBL2SJaAnsSozT5X3T,0.0,5.0,1998.77,-4.36665123001,-1.25205468418315,457.7352059315766
1483,8EDWfQruwbEsdL3tuoukMix9UMpHDvuNxPgx7rPugp7U,gfb8aDjCDJ96qHFg55VmGde9TJsbcEjgqmLniM8ho1L,,,,,,
1484,2ECvUkMACLdz3Nde8q6fqU2tTcmNEbCKyv6McHL1t71e,CpiM2BgM3ZmpM6ugkXcpEZeWkJqbiVi94CfvLZvurzcD,,,,,,
1485,7SdPco3iGPX5yZrukCXDK7R44GnXGfSKyHyrg2BiRBUT,B5w6NCY3KWWexjKkAVSERPKryqvP5xyk5YbQrZE762PZ,,,,,,
1486,6PrUiT94hGcBm2AvkmkrnRnjXkR8WxmtJcvSapde3J1P,C8EuUJigyRy2ojSuZtDSnc4JxmVqoe5XTr4xaPPmKsyV,0.0,0.0,3193.99,13.8215309875442,1.16299838646888,231.08800341137214
1487,iNQY4MQEufL2MykprH9i3c37JAxEo3GsXEG2uRd3P6u,S3HGZMErpMgbVWdr4Ex3QadXHbRMgusYeRuEnGfK9yP,,,,,,
1488,4p2PozfqhJTWSC1c4XHvRHjj3znrjLvY6kkp1uJX1bUT,5vsoQQZrAUYEdAu85vD3bSUcPSUBWPvK6JjVTfMmPctH,,,,,,
1489,9ZcWzxQ8ZFTiuy4wYrMuemt1Z5WnGuNBVPue7uAyAvtX,4UuMNgJbX4mxu4yoCz9NVko3rJPYfdXNNRhgS5ZHfruR,0.0,3.0,100.0,1.3095987337663,-0.09154480718847,76.35926747760979
1490,9ZcWzxQ8ZFTiuy4wYrMuemt1Z5WnGuNBVPue7uAyAvtX,4UuMNgJbX4mxu4yoCz9NVko3rJPYfdXNNRhgS5ZHfruR,1.0,4.0,100.0,1.081042844645,-3.02203397761993,92.50327172077871
1491,CBg7VUftWPRCyiR7WfkmNb2uRU2P4C1Qwy1zX9WTbPXy,6hKwot9X9VG8HWLnQEoDaWdpnYvFKMAheRU6LrCDcHCr,,,,,,
1492,2dLcAdcfCm6AidCcYtRsyGv9ASNgzupdBaP8iFXtgShU,9WGMqWQy8CL5gLJAc8x67oRPo96VC1HWgijT38j1uBmF,0.0,2.0,2006.37,0.4940520177373,203.28172074150228,4061.050108020888
1493,2dLcAdcfCm6AidCcYtRsyGv9ASNgzupdBaP8iFXtgShU,9WGMqWQy8CL5gLJAc8x67oRPo96VC1HWgijT38j1uBmF,1.0,1.0,1002.89,-0.0198119511275,3106.483065919803,50620.45598365813
1494,DyXbb4CwCK467LzshYoEe9cCeqHtwwfQZSoDFRYJhWh8,WwDcnfdNyHvv5bUshuWUPcgRWDDEcbe5WQXj88rru8x,0.0,0.0,5.0,0.0261604838959,-0.93148217209177,191.12796307195316
